,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
1090,2010-01-06,2020-11-24,3975 days,171,1,34.50292397660819,0.17754385964912292,-1.36,6.416949152542373,4.8,-3.1092857142857158,-2.2350000000000003,30.359999999999996,WMB
736,2010-01-22,2020-12-14,3979 days,174,1,41.95402298850575,0.17385057471264365,-1.5750000000000002,6.244383561643835,5.3,-4.213762376237625,-3.52,30.250000000000004,NVDA
674,2010-01-04,2020-12-15,3998 days,171,1,38.59649122807017,0.17520467836257317,-1.64,6.326212121212119,5.12,-3.6911428571428577,-2.99,29.960000000000008,MRCY
855,2010-01-06,2020-11-24,3975 days,184,1,36.41304347826087,0.162119565217391,-1.39,6.895820895522389,5.31,-3.7257758620689634,-2.5549999999999997,29.830000000000027,RGS
664,2010-01-14,2020-12-31,4004 days,205,1,31.21951219512195,0.14419512195121972,-4.07,16.79796875,12.855,-7.631459854014602,-6.33,29.56000000000004,MNKD
778,2010-01-07,2020-11-10,3960 days,174,1,37.93103448275862,0.1677586206896557,-1.525,5.946666666666666,5.415,-3.363796296296295,-2.78,29.190000000000005,PAG
622,2010-01-14,2020-11-16,3959 days,174,1,33.90804597701149,0.1649425287356323,-1.31,5.159322033898307,4.38,-2.3973913043478254,-2.09,28.700000000000006,MAR
922,2010-01-07,2020-11-10,3960 days,179,1,38.547486033519554,0.15983240223463696,-1.1,5.693768115942029,4.42,-3.341834862385321,-2.64,28.61000000000001,SNV
816,2010-01-05,2020-11-30,3982 days,161,1,38.50931677018634,0.17701863354037267,-0.86,3.576290322580645,3.005,-1.9518181818181823,-1.47,28.5,POR
109,2010-01-19,2020-12-14,3982 days,171,1,34.50292397660819,0.16584795321637424,-1.58,6.039322033898307,4.74,-2.928214285714286,-2.55,28.360000000000007,BCO
142,2010-02-16,2020-11-09,3919 days,177,1,39.548022598870055,0.15954802259887016,-0.74,3.4607142857142863,2.835,-2.000093457943925,-1.58,28.24,BRO
704,2010-01-21,2020-11-23,3959 days,171,1,42.69005847953216,0.16409356725146193,-0.79,6.326438356164383,4.5,-4.426224489795919,-2.5549999999999997,28.060000000000016,NCMI
1004,2010-01-22,2020-12-18,3983 days,174,1,37.93103448275862,0.15959770114942548,-1.03,4.175757575757576,3.8,-2.2947222222222226,-1.83,27.77000000000001,TTC
61,2010-01-20,2020-12-23,3990 days,185,1,35.67567567567568,0.14891891891891876,-3.25,11.883939393939393,11.184999999999999,-6.359579831932772,-5.45,27.550000000000015,AMSC
23,2010-01-07,2020-12-08,3988 days,165,1,36.36363636363637,0.16630303030303037,-1.62,7.005,5.49,-3.7775000000000007,-2.8600000000000003,27.440000000000026,ADTN
1102,2010-01-08,2020-12-04,3983 days,169,1,40.828402366863905,0.16189349112426038,-1.05,4.091594202898551,3.73,-2.5753535353535355,-1.97,27.360000000000003,WU
569,2010-01-07,2020-12-22,4002 days,169,1,36.09467455621302,0.1615384615384614,-1.99,9.752131147540984,8.77,-5.30448598130841,-4.35,27.30000000000001,KOPN
77,2010-01-21,2020-11-05,3941 days,167,1,37.72455089820359,0.16125748502993995,-1.46,5.320317460317458,4.75,-2.9639423076923075,-2.505,26.93,ARW
24,2010-01-21,2020-12-31,3997 days,163,1,33.74233128834356,0.16478527607361948,-0.99,3.7050909090909085,3.07,-1.6381481481481486,-1.4049999999999998,26.860000000000007,AEE
151,2010-02-04,2020-11-09,3931 days,171,1,37.42690058479532,0.1560818713450291,-1.03,4.459062500000002,3.785,-2.4176635514018674,-1.97,26.690000000000005,CACI
788,2010-01-20,2020-10-08,3914 days,158,1,41.77215189873418,0.16803797468354403,-0.995,3.482121212121212,3.1100000000000003,-2.2337362637362643,-1.79,26.55,PEG
614,2010-01-08,2020-12-10,3989 days,170,1,40.588235294117645,0.15605882352941178,-2.84,10.027536231884058,8.81,-6.5878217821782155,-4.95,26.53000000000001,LXRX
1018,2010-01-15,2020-11-16,3958 days,162,1,39.50617283950617,0.16049382716049387,-1.125,4.426562499999999,4.115,-2.6255102040816327,-2.29,26.0,UBSI
223,2010-01-06,2020-11-02,3953 days,179,1,39.10614525139665,0.14441340782122894,-1.24,4.851000000000002,4.17,-2.8781651376146797,-2.35,25.849999999999994,COLM
752,2010-01-04,2020-11-09,3962 days,162,1,32.71604938271605,0.15950617283950602,-1.82,7.546037735849056,5.28,-3.463888888888889,-2.74,25.840000000000018,OI
762,2010-01-13,2020-11-16,3960 days,161,1,36.024844720496894,0.15826086956521743,-1.31,4.785862068965519,3.9000000000000004,-2.4715686274509805,-2.315,25.479999999999986,ONB
182,2010-02-18,2020-11-30,3938 days,175,1,36.0,0.1450285714285715,-1.01,3.497301587301586,3.15,-1.7406249999999996,-1.62,25.38000000000001,CHD
290,2010-01-25,2020-12-28,3990 days,179,1,39.10614525139665,0.1416759776536313,-0.76,3.563571428571429,2.8449999999999998,-2.0558715596330277,-1.61,25.360000000000014,DGX
669,2010-01-05,2020-12-22,4004 days,167,1,35.92814371257485,0.15053892215568856,-1.92,7.411499999999999,6.03,-3.9210280373831767,-3.32,25.13999999999999,MOS
842,2010-01-21,2020-11-16,3952 days,167,1,35.32934131736527,0.1489820359281436,-1.27,5.260677966101696,4.81,-2.6435185185185186,-2.31,24.879999999999995,RBC
1015,2010-01-07,2020-11-16,3966 days,172,1,39.53488372093023,0.14453488372093018,-1.415,5.77911764705882,4.34,-3.539615384615385,-2.775,24.860000000000014,TXT
714,2010-01-20,2020-10-30,3936 days,156,1,37.17948717948718,0.15858974358974354,-0.975,3.932068965517241,3.245,-2.0960824742268045,-1.83,24.73999999999999,NKE
924,2010-01-05,2020-11-19,3971 days,170,1,38.23529411764706,0.14411764705882357,-0.63,2.964615384615384,2.48,-1.6019047619047622,-1.27,24.500000000000007,SO
810,2010-01-19,2020-12-29,3997 days,181,1,38.67403314917127,0.13519337016574598,-0.81,3.6178571428571433,3.08,-2.061081081081081,-1.6,24.470000000000006,PM
552,2010-01-04,2020-12-01,3984 days,168,1,38.095238095238095,0.14547619047619062,-1.18,4.91,3.975,-2.786538461538461,-2.225,24.440000000000012,KALU
684,2010-01-28,2020-10-30,3928 days,181,1,38.12154696132597,0.13502762430939216,-1.64,6.1791304347826115,5.98,-3.588571428571428,-2.9050000000000002,24.44,MTH
1052,2010-01-07,2020-12-17,3997 days,188,1,34.57446808510639,0.1295744680851064,-3.04,11.600615384615383,10.85,-6.0304132231404965,-5.6,24.360000000000035,VHI
440,2010-01-04,2020-12-22,4005 days,175,1,38.857142857142854,0.13920000000000002,-1.69,5.1523529411764715,4.37,-3.0467289719626165,-2.69,24.360000000000003,GSBC
323,2010-01-22,2020-11-10,3945 days,162,1,37.65432098765432,0.14907407407407403,-0.865,3.0491803278688527,2.84,-1.6024752475247521,-1.36,24.150000000000002,ED
703,2010-01-13,2020-12-04,3978 days,186,1,36.55913978494624,0.12946236559139768,-2.085,6.982941176470586,6.085,-3.8199999999999994,-3.19,24.080000000000013,NC
432,2010-01-14,2020-12-02,3975 days,162,1,38.2716049382716,0.1475925925925924,-0.925,3.7411290322580646,2.9,-2.0804,-1.58,23.91,GPC
414,2010-01-19,2020-11-17,3955 days,177,1,35.02824858757062,0.1345197740112993,-1.52,5.22048387096774,4.52,-2.607478260869566,-2.26,23.809999999999995,GBCI
431,2010-01-22,2020-12-10,3975 days,178,1,38.20224719101123,0.13297752808988764,-1.22,4.2682352941176465,4.135,-2.423363636363636,-1.87,23.670000000000012,GOOG
341,2010-01-22,2020-12-08,3973 days,175,1,38.857142857142854,0.13428571428571418,-1.52,5.809852941176472,4.6899999999999995,-3.472616822429905,-2.61,23.499999999999996,ENTG
302,2010-01-04,2020-12-28,4011 days,180,1,40.0,0.1295000000000002,-1.165,4.59763888888889,3.59,-2.849259259259259,-1.955,23.30999999999999,DLB
335,2010-01-07,2020-12-29,4009 days,176,1,39.77272727272727,0.13045454545454557,-1.8900000000000001,8.386,7.585,-5.3213207547169805,-4.245,22.960000000000022,EMKR
3,2010-01-12,2020-12-16,3991 days,170,1,35.88235294117647,0.13229411764705878,-1.1949999999999998,5.35622950819672,4.01,-2.791192660550459,-2.26,22.49000000000001,AAP
770,2010-01-04,2020-12-04,3987 days,178,1,43.258426966292134,0.12606741573033725,-0.935,4.9714285714285715,4.33,-3.567920792079208,-2.51,22.439999999999998,OSIS
979,2010-01-22,2020-11-16,3951 days,184,1,35.869565217391305,0.12184782608695661,-0.965,3.819242424242425,2.835,-1.9461864406779652,-1.5950000000000002,22.41999999999999,THG
1047,2010-01-21,2020-12-03,3969 days,161,1,36.024844720496894,0.1367701863354037,-1.07,4.124655172413792,3.585,-2.1088349514563114,-1.83,22.019999999999992,V
756,2010-01-19,2020-12-23,3991 days,168,1,38.69047619047619,0.1300000000000002,-1.6949999999999998,5.973076923076925,4.91,-3.5922549019607843,-3.275,21.840000000000003,OLN
117,2010-01-11,2020-12-04,3980 days,177,1,35.02824858757062,0.12293785310734451,-1.17,5.044354838709677,4.49,-2.5303478260869556,-2.12,21.759999999999987,BEN
1068,2010-01-20,2020-12-14,3981 days,168,1,35.11904761904761,0.1286904761904763,-1.71,6.435762711864406,5.25,-3.2852293577981664,-2.9,21.620000000000005,VSH
852,2010-01-05,2020-11-24,3976 days,169,1,33.72781065088758,0.12739644970414196,-1.03,4.444035087719299,3.05,-2.069464285714286,-1.6949999999999998,21.529999999999998,RGA
139,2010-01-06,2020-11-16,3967 days,168,1,35.714285714285715,0.12809523809523804,-1.185,4.499833333333333,3.62,-2.322149532710282,-1.97,21.519999999999992,BRKL
913,2010-01-12,2020-11-10,3955 days,172,1,40.69767441860465,0.12488372093023294,-1.78,6.640285714285716,6.01,-4.346470588235294,-3.09,21.480000000000004,SKYW
1108,2010-01-15,2020-12-07,3979 days,163,1,39.263803680981596,0.13055214723926373,-1.13,4.730937499999999,4.1,-2.843434343434343,-2.38,21.28000000000001,XLNX
445,2010-01-08,2020-11-19,3968 days,168,1,35.11904761904761,0.12613095238095245,-1.1949999999999998,4.624237288135591,3.62,-2.3086238532110093,-2.0,21.189999999999998,GWW
1039,2010-01-15,2020-12-01,3973 days,180,1,38.333333333333336,0.1174444444444444,-1.645,6.08753623188406,5.47,-3.593693693693693,-2.95,21.140000000000015,URBN
815,2010-02-11,2020-12-31,3976 days,175,1,34.85714285714286,0.11994285714285716,-1.21,4.52426229508197,3.8,-2.2367543859649124,-2.0199999999999996,20.990000000000002,POOL
984,2010-01-05,2020-11-24,3976 days,178,1,37.640449438202246,0.11775280898876421,-2.2649999999999997,8.18776119402985,7.92,-4.7965454545454556,-4.3149999999999995,20.96000000000004,TITN
37,2010-01-21,2020-11-16,3952 days,172,1,37.7906976744186,0.12052325581395365,-1.24,5.754615384615383,4.76,-3.33320754716981,-2.3,20.729999999999993,AIN
626,2010-02-03,2020-11-23,3946 days,173,1,38.15028901734104,0.11959537572254333,-1.05,4.498030303030301,3.46,-2.5811214953271024,-1.88,20.69,MATW
216,2010-02-26,2020-11-16,3916 days,170,1,35.294117647058826,0.1215882352941181,-0.865,3.938333333333334,2.9699999999999998,-1.9602727272727267,-1.51,20.67,CNP
384,2010-01-19,2020-12-17,3985 days,179,1,39.10614525139665,0.11312849162011175,-1.28,4.594285714285714,4.055,-2.7902777777777783,-2.1950000000000003,20.25,FICO
1034,2010-01-06,2020-12-08,3989 days,187,1,37.4331550802139,0.10754010695187177,-1.66,7.3431428571428565,4.905,-4.221452991452991,-2.86,20.109999999999992,UNFI
1081,2010-01-22,2020-12-31,3996 days,170,1,34.705882352941174,0.11641176470588235,-0.9,3.1927118644067796,2.66,-1.5187387387387392,-1.42,19.789999999999996,WEC
380,2010-02-03,2020-11-16,3939 days,175,1,37.714285714285715,0.11279999999999993,-1.39,4.558636363636363,4.050000000000001,-2.579174311926606,-2.25,19.739999999999995,FFIN
292,2010-01-22,2020-11-10,3945 days,170,1,39.411764705882355,0.11582352941176477,-0.795,3.2528358208955215,2.94,-1.924757281553398,-1.62,19.689999999999994,DHR
629,2010-02-03,2020-12-15,3968 days,153,1,34.64052287581699,0.1275816993464052,-0.84,3.28433962264151,2.78,-1.5455000000000008,-1.31,19.51999999999999,MCD
891,2010-01-22,2020-11-05,3940 days,175,1,36.57142857142857,0.11039999999999996,-1.04,4.089062500000002,3.51,-2.2034545454545458,-1.81,19.320000000000004,SCI
512,2010-01-14,2020-12-22,3995 days,173,1,36.99421965317919,0.11057803468208081,-1.45,4.739062500000001,4.145,-2.6070642201834855,-2.14,19.129999999999995,INDB
721,2010-01-21,2020-12-18,3984 days,184,1,38.58695652173913,0.10374999999999997,-1.4049999999999998,5.316478873239437,4.25,-3.1715044247787616,-2.27,19.09000000000001,NP
311,2010-01-22,2020-11-27,3962 days,180,1,40.55555555555556,0.10572222222222225,-0.715,2.9489041095890416,2.51,-1.8340186915887862,-1.37,19.03,DTE
972,2010-01-21,2020-12-21,3987 days,185,1,38.37837837837838,0.10259459459459469,-0.78,3.380140845070422,3.22,-1.9558407079646016,-1.64,18.980000000000008,TFSL
827,2010-01-07,2020-11-10,3960 days,175,1,39.42857142857143,0.10817142857142865,-1.11,4.506666666666668,4.32,-2.781238095238094,-2.27,18.93000000000001,PRU
1058,2010-01-06,2020-11-10,3961 days,169,1,37.8698224852071,0.11142011834319526,-0.85,4.2653124999999985,3.885,-2.4674757281553394,-2.01,18.82999999999999,VMI
328,2010-01-29,2020-11-20,3948 days,164,1,39.02439024390244,0.11237804878048782,-2.86,10.6234375,10.405,-6.681515151515152,-5.23,18.429999999999993,EGY
821,2010-01-21,2020-11-16,3952 days,176,1,39.20454545454545,0.10437500000000012,-0.8,3.2173913043478266,2.87,-1.9030841121495332,-1.43,18.370000000000005,PPL
803,2010-01-08,2020-12-14,3993 days,172,1,36.04651162790697,0.10499999999999993,-1.355,4.665645161290321,4.04,-2.4655454545454556,-2.29,18.059999999999995,PKG
152,2010-02-04,2020-11-16,3938 days,167,1,38.92215568862276,0.10760479041916167,-0.94,3.787384615384615,3.22,-2.2373529411764705,-1.885,17.970000000000002,CAG
633,2010-01-27,2020-11-04,3934 days,172,1,36.04651162790697,0.103139534883721,-1.365,4.8050000000000015,4.14,-2.5703669724770632,-2.0,17.74000000000001,MCO
796,2010-01-05,2020-11-24,3976 days,167,1,35.32934131736527,0.10592814371257483,-1.07,4.766949152542373,3.39,-2.463177570093457,-1.89,17.69,PFS
726,2010-02-09,2020-10-30,3916 days,179,1,34.63687150837989,0.09871508379888269,-1.83,6.863387096774192,5.895,-3.485982905982905,-2.64,17.670000000000016,NSIT
481,2010-01-11,2020-12-21,3997 days,164,1,36.58536585365854,0.10743902439024386,-0.825,3.636333333333333,2.87,-1.9284615384615382,-1.68,17.620000000000005,HSIC
628,2010-01-05,2020-12-22,4004 days,168,1,35.11904761904761,0.10410714285714287,-1.54,7.091186440677965,4.26,-3.67788990825688,-2.37,17.489999999999988,MCBC
296,2010-01-11,2020-12-15,3991 days,175,1,37.714285714285715,0.09937142857142853,-0.95,3.7237878787878786,3.205,-2.095229357798165,-1.72,17.39,DIS
1091,2010-01-12,2020-12-23,3998 days,188,1,38.297872340425535,0.09090425531914896,-0.755,2.9651388888888888,2.4400000000000004,-1.6931034482758618,-1.475,17.09,WMT
999,2010-01-21,2020-12-22,3988 days,176,1,38.63636363636363,0.09670454545454549,-1.045,3.623676470588236,3.65,-2.1239814814814815,-1.9249999999999998,17.02,TROW
439,2010-01-04,2020-12-28,4011 days,165,1,35.15151515151515,0.10042424242424249,-1.27,4.9877586206896565,4.355,-2.548785046728972,-2.14,16.57,GS
964,2010-01-08,2020-11-24,3973 days,173,1,36.41618497109826,0.09543352601156097,-1.38,4.9430158730158755,4.09,-2.7055045871559633,-2.41,16.510000000000005,TCBK
20,2010-01-22,2020-12-18,3983 days,180,1,34.44444444444444,0.09161111111111123,-0.95,3.6474193548387097,3.0149999999999997,-1.776694915254238,-1.4449999999999998,16.490000000000006,ADP
1022,2010-01-21,2020-12-30,3996 days,191,1,36.64921465968586,0.08507853403141358,-1.87,7.756714285714285,6.025,-4.389333333333334,-3.235,16.249999999999996,UEPS
376,2010-01-22,2020-12-23,3988 days,165,1,36.96969696969697,0.0972121212121211,-1.07,4.7167213114754105,3.9,-2.6123076923076924,-2.065,16.039999999999992,FDX
723,2010-01-29,2020-12-29,3987 days,178,1,40.44943820224719,0.08988764044943846,-2.5149999999999997,9.273333333333335,7.695,-6.147924528301884,-4.8149999999999995,16.000000000000025,NR
491,2010-01-21,2020-11-17,3953 days,163,1,39.263803680981596,0.09723926380368093,-1.03,4.88859375,4.175,-3.0308163265306107,-1.955,15.84999999999998,HXL
305,2010-01-07,2020-12-03,3983 days,171,1,36.84210526315789,0.09046783625731016,-1.19,4.562222222222223,4.07,-2.518055555555556,-2.065,15.470000000000006,DOV
161,2010-01-22,2020-11-03,3938 days,178,1,36.51685393258427,0.08623595505617972,-1.3900000000000001,5.422307692307691,4.88,-2.983185840707966,-2.5,15.34999999999999,CBT
342,2010-01-08,2020-12-24,4003 days,184,1,40.21739130434783,0.08298913043478276,-2.51,8.017702702702703,7.52,-5.303119266055045,-5.12,15.270000000000003,ENZ
709,2010-01-21,2020-12-31,3997 days,174,1,36.206896551724135,0.08764367816091959,-1.53,4.976507936507934,4.28,-2.6871171171171184,-2.31,15.25,NEOG
977,2010-01-05,2020-12-10,3992 days,175,1,36.0,0.08708571428571477,-2.52,8.66333333333333,7.31,-4.737053571428572,-4.0600000000000005,15.240000000000002,THC
932,2010-01-06,2020-12-30,4011 days,180,1,37.77777777777778,0.08222222222222242,-1.7650000000000001,6.543529411764707,4.855,-3.840714285714285,-3.22,14.799999999999983,SRDX
966,2010-01-04,2020-11-10,3963 days,188,1,38.297872340425535,0.0778191489361701,-0.87,4.138749999999999,3.735,-2.442758620689655,-1.75,14.629999999999992,TDG
907,2010-02-12,2020-12-29,3973 days,180,1,38.88888888888889,0.07672222222222219,-1.145,3.9897142857142853,3.37,-2.413363636363637,-1.795,13.809999999999999,SIGI
948,2010-01-06,2020-12-15,3996 days,178,1,44.38202247191011,0.07662921348314608,-0.915,4.630506329113922,4.23,-3.5572727272727294,-2.56,13.64,SWM
475,2010-01-05,2020-12-21,4003 days,175,1,37.142857142857146,0.07777142857142899,-2.02,6.824307692307692,5.84,-3.9088181818181833,-3.145,13.609999999999978,HP
792,2010-01-14,2020-12-31,4004 days,174,1,38.50574712643678,0.07672413793103453,-0.675,2.478059701492537,2.39,-1.4269158878504673,-1.16,13.350000000000005,PEP
133,2010-01-08,2020-11-20,3969 days,172,1,38.95348837209303,0.0772674418604651,-1.02,3.69134328358209,3.32,-2.2288571428571426,-1.82,13.290000000000003,BMY
813,2010-01-22,2020-11-10,3945 days,179,1,37.43016759776536,0.0740782122905027,-0.98,3.224925373134329,3.08,-1.8108035714285717,-1.48,13.259999999999991,PNW
908,2010-01-05,2020-11-17,3969 days,178,1,36.51685393258427,0.07297752808988756,-1.0899999999999999,5.010307692307693,4.56,-2.7670796460176996,-2.27,12.989999999999998,SIRI
794,2010-01-04,2020-12-15,3998 days,182,1,37.91208791208791,0.07126373626373624,-0.99,3.3595652173913044,2.8,-1.936637168141593,-1.51,12.969999999999994,PFE
254,2010-01-08,2020-12-28,4007 days,159,1,32.70440251572327,0.079308176100629,-1.46,5.176730769230771,5.205,-2.3979439252336436,-2.05,12.61000000000001,CSX
537,2010-01-11,2020-11-24,3970 days,154,1,37.01298701298701,0.0800000000000001,-1.3450000000000002,4.385263157894737,3.87,-2.4498969072164942,-2.16,12.320000000000007,JBHT
921,2010-01-25,2020-12-16,3978 days,158,1,37.9746835443038,0.07626582278481012,-1.0750000000000002,3.5161666666666678,3.01,-2.0507216494845353,-1.78,12.050000000000004,SNPS
831,2010-01-14,2020-12-14,3987 days,174,1,36.206896551724135,0.06890804597701164,-1.74,5.633174603174604,4.47,-3.0891891891891885,-2.71,11.989999999999997,PWR
284,2010-01-12,2020-12-30,4005 days,171,1,38.01169590643275,0.06976608187134511,-1.88,7.982461538461542,5.94,-4.782358490566037,-3.855,11.930000000000005,DDS
316,2010-01-04,2020-11-02,3955 days,192,1,34.375,0.06098958333333362,-1.9249999999999998,7.6053030303030305,6.745,-3.8907936507936514,-3.085,11.709999999999994,DXCM
811,2010-01-07,2020-12-31,4011 days,163,1,38.65030674846626,0.06687116564417175,-1.24,4.256825396825395,3.81,-2.5727999999999995,-2.2699999999999996,10.9,PNC
1042,2010-01-15,2020-12-11,3983 days,181,1,39.226519337016576,0.0592265193370166,-1.69,6.265070422535213,4.5,-3.9825688073394496,-3.24,10.72000000000001,USNA
375,2010-01-21,2020-12-21,3987 days,182,1,36.81318681318682,0.05873626373626367,-0.85,3.6385074626865666,3.33,-2.026869565217391,-1.56,10.689999999999996,FDS
910,2010-02-08,2020-11-24,3942 days,168,1,35.11904761904761,0.06321428571428571,-1.13,4.302542372881355,3.57,-2.231467889908257,-1.68,10.620000000000005,SJI
564,2010-01-29,2020-12-28,3986 days,169,1,40.23668639053255,0.06088757396449687,-2.03,6.298382352941176,5.71,-4.138613861386137,-3.77,10.289999999999992,KMT
184,2010-01-19,2020-12-18,3986 days,180,1,33.88888888888889,0.05555555555555571,-1.15,4.5167213114754095,3.56,-2.2312605042016807,-1.83,10.000000000000014,CHE
765,2010-01-12,2020-12-18,3993 days,156,1,39.1025641025641,0.06391025641025645,-1.205,4.445409836065573,3.94,-2.749473684210527,-2.11,9.969999999999999,ORA
606,2010-01-04,2020-12-07,3990 days,173,1,30.057803468208093,0.05710982658959539,-1.78,6.846538461538463,5.7,-2.860661157024792,-2.59,9.880000000000004,LRCX
754,2010-01-28,2020-12-04,3963 days,181,1,34.806629834254146,0.054088397790055275,-2.32,8.854444444444447,7.24,-4.644406779661016,-3.875,9.790000000000003,OIS
534,2010-01-19,2020-12-16,3984 days,164,1,39.02439024390244,0.05859756097560977,-1.8,7.9790625,5.824999999999999,-5.0105,-3.715,9.609999999999976,IVC
595,2010-01-07,2020-11-10,3960 days,168,1,36.30952380952381,0.057023809523809574,-0.89,3.3755737704918043,3.32,-1.834859813084112,-1.61,9.580000000000005,LMT
654,2010-01-21,2020-11-20,3956 days,172,1,36.04651162790697,0.05558139534883718,-0.8,3.107903225806453,2.415,-1.6800917431192663,-1.35,9.559999999999999,MKL
238,2010-02-12,2020-12-11,3955 days,163,1,35.58282208588957,0.05674846625766863,-1.27,4.593620689655172,4.51,-2.4493333333333336,-2.11,9.25,CRI
168,2010-01-20,2020-12-16,3983 days,167,1,34.73053892215569,0.05419161676646706,-3.42,10.80103448275862,9.455,-5.664311926605504,-5.48,9.049999999999995,CDE
225,2010-01-21,2020-11-09,3945 days,176,1,35.22727272727273,0.050852272727272704,-1.19,4.186451612903226,3.96,-2.198333333333334,-1.83,8.950000000000003,COO
447,2010-01-11,2020-11-04,3950 days,172,1,37.2093023255814,0.05180232558139534,-1.19,4.6246875,3.7350000000000003,-2.6580555555555554,-2.165,8.910000000000002,HAE
158,2010-01-08,2020-12-22,4001 days,183,1,37.15846994535519,0.048415300546448096,-1.38,4.902352941176472,4.385,-2.8217391304347843,-2.34,8.85999999999999,CAT
458,2010-01-26,2020-12-18,3979 days,176,1,37.5,0.050000000000000024,-1.06,4.367727272727272,4.1,-2.5639449541284405,-2.01,8.800000000000004,HCSG
683,2010-01-08,2020-11-24,3973 days,170,1,37.64705882352941,0.05129411764705894,-1.57,8.360312499999997,5.775,-5.0609615384615365,-3.5999999999999996,8.72000000000002,MTG
349,2010-01-07,2020-12-21,4001 days,172,1,41.27906976744186,0.05011627906976751,-0.8,3.0108450704225365,2.83,-2.0311881188118805,-1.67,8.620000000000005,ETR
209,2010-01-05,2020-11-09,3961 days,164,1,36.58536585365854,0.05256097560975608,-1.2,4.578333333333333,3.835,-2.5833009708737857,-2.06,8.619999999999996,CMP
175,2010-01-11,2020-12-29,4005 days,174,1,37.93103448275862,0.04890804597701103,-2.48,8.063939393939394,7.94,-4.849166666666667,-4.220000000000001,8.51000000000002,CERS
640,2010-01-11,2020-12-11,3987 days,173,1,39.30635838150289,0.04815028901734105,-1.67,6.694852941176471,5.63,-4.256380952380953,-3.01,8.330000000000005,MED
318,2010-01-20,2020-11-17,3954 days,162,1,40.74074074074074,0.05092592592592613,-1.2349999999999999,5.621060606060604,4.855,-3.778541666666666,-2.58,8.249999999999988,EAT
668,2010-01-12,2020-12-30,4005 days,179,1,34.63687150837989,0.045698324022346415,-1.07,4.033870967741936,3.455,-2.0676923076923073,-1.77,8.18,MORN
730,2010-01-20,2020-12-28,3995 days,183,1,38.79781420765027,0.044426229508196725,-0.95,3.745070422535211,3.43,-2.301517857142857,-1.9049999999999998,8.129999999999988,NTRS
30,2010-01-04,2020-11-10,3963 days,174,1,35.63218390804598,0.046091954022988595,-0.94,4.069999999999999,2.955,-2.1814285714285715,-1.71,8.02000000000001,AFL
651,2010-01-07,2020-12-30,4010 days,176,1,39.20454545454545,0.04414772727272727,-1.61,6.213478260869566,5.36,-3.934205607476635,-2.94,7.77000000000001,MHO
79,2010-01-04,2020-11-13,3966 days,168,1,39.285714285714285,0.04624999999999998,-1.14,4.226969696969697,3.315,-2.658921568627451,-2.15,7.770000000000003,ASH
415,2010-03-01,2020-11-24,3921 days,170,1,37.64705882352941,0.04470588235294098,-1.5350000000000001,7.606093749999999,5.745,-4.5206603773584915,-2.965,7.600000000000001,GCO
123,2010-01-29,2020-11-10,3938 days,174,1,41.95402298850575,0.04293103448275898,-0.97,4.014383561643834,3.67,-2.827524752475248,-1.83,7.469999999999985,BHLB
63,2010-01-12,2020-11-23,3968 days,181,1,35.35911602209944,0.04088397790055241,-1.85,7.190781249999997,6.895,-3.8701709401709397,-3.02,7.3999999999999915,AMWD
135,2010-01-07,2020-11-10,3960 days,174,1,36.206896551724135,0.04068965517241373,-1.085,4.393492063492064,3.33,-2.4298198198198198,-1.76,7.07999999999999,BOKF
126,2010-01-04,2020-11-09,3962 days,168,1,36.30952380952381,0.040119047619047846,-1.18,4.5103278688524595,4.03,-2.531981132075471,-2.2350000000000003,6.739999999999988,BK
19,2010-01-25,2020-11-10,3942 days,177,1,34.463276836158194,0.03627118644067796,-1.25,4.177704918032787,3.77,-2.141551724137931,-1.73,6.419999999999995,ADM
658,2010-01-05,2020-11-10,3962 days,175,1,37.142857142857146,0.03462857142857143,-1.53,4.816461538461539,3.87,-2.790999999999998,-2.375,6.060000000000008,MLI
591,2010-01-12,2020-12-22,3997 days,178,1,36.51685393258427,0.033202247191011024,-2.325,9.717846153846157,7.69,-5.537610619469024,-4.23,5.909999999999982,LL
596,2010-03-05,2020-12-17,3940 days,167,1,40.119760479041915,0.03502994011976045,-1.48,5.70044776119403,4.3,-3.7607999999999993,-3.0149999999999997,5.849999999999996,LNC
602,2010-01-22,2020-12-09,3974 days,187,1,39.037433155080215,0.030748663101604526,-1.15,4.409863013698631,4.06,-2.773421052631579,-2.34,5.749999999999993,LOW
334,2010-01-15,2020-11-16,3958 days,172,1,36.627906976744185,0.03191860465116278,-1.5150000000000001,4.87047619047619,4.13,-2.764678899082569,-2.24,5.489999999999991,EME
708,2010-01-21,2020-12-08,3974 days,165,1,34.54545454545455,0.029939393939393936,-1.67,6.2017543859649145,5.3,-3.227407407407407,-2.7750000000000004,4.939999999999987,NEM
544,2010-02-11,2020-12-10,3955 days,170,1,35.88235294117647,0.02870588235294107,-1.38,5.774754098360656,4.38,-3.186972477064219,-2.24,4.880000000000003,JLL
553,2010-01-11,2020-11-23,3969 days,173,1,33.52601156069364,0.028034682080924963,-1.34,4.927586206896554,3.585,-2.4430434782608703,-2.02,4.849999999999997,KAMN
