,Start,End,Duration,# Trades,# Different Stocks,Win Rate [%],Avg. Trade [%],Median Trade [%],Avg. Win [%],Median Win [%],Avg. Loss [%],Median Loss [%],Total Return [%],Stock
849,2010-01-05,2020-12-18,4000 days,407,1,37.1007371007371,1.506339066339067,-3.99,18.13384105960265,11.49,-8.333843137254902,-7.73,613.0800000000002,RES
123,2010-01-06,2020-12-18,3999 days,365,1,29.315068493150687,1.673479452054796,-2.64,17.59682242990654,6.25,-4.9495719844357975,-4.09,610.8199999999999,BHLB
909,2010-01-04,2020-10-05,3927 days,405,1,40.98765432098765,1.5005679012345676,-1.67,11.246144578313254,7.82,-5.268326359832636,-4.81,607.73,SIVB
603,2010-01-11,2020-11-27,3973 days,371,1,35.04043126684636,1.6295687331536377,-3.53,18.827307692307688,12.719999999999999,-7.679083333333334,-7.035,604.5699999999999,LPSN
883,2010-01-04,2020-12-28,4011 days,410,1,38.048780487804876,1.456268292682929,-2.2,11.506602564102563,6.6,-4.716377952755906,-4.08,597.0699999999999,SATS
393,2010-01-04,2020-12-11,3994 days,407,1,36.36363636363637,1.4650859950859954,-2.85,15.283445945945948,10.53,-6.431119691119695,-5.35,596.29,FLR
295,2010-01-15,2020-12-21,3993 days,421,1,42.517814726840854,1.3967933491686468,-1.92,12.05391061452514,8.4,-6.5400000000000045,-5.970000000000001,588.05,DIOD
274,2010-01-08,2020-12-18,3997 days,363,1,38.01652892561984,1.5972451790633602,-3.65,19.197971014492744,13.344999999999999,-9.197866666666666,-7.66,579.8,CYH
598,2010-01-07,2020-12-18,3998 days,332,1,39.75903614457831,1.7129216867469879,-2.8,16.10287878787878,9.395,-7.784449999999998,-5.654999999999999,568.6899999999999,LNG
1073,2010-01-07,2020-10-05,3924 days,389,1,42.159383033419026,1.4460668380462725,-1.54,11.48939024390244,7.015000000000001,-5.927085201793729,-5.34,562.5200000000001,WAL
254,2010-01-08,2020-12-10,3989 days,413,1,37.77239709443099,1.3613075060532676,-2.21,11.318910256410257,5.405,-4.682996108949414,-4.48,562.22,CSX
852,2010-01-04,2020-12-18,4001 days,449,1,35.634743875278396,1.243095768374164,-1.68,10.603562500000004,4.32,-3.952847222222223,-3.005,558.1500000000001,RGA
977,2010-01-05,2020-10-05,3926 days,401,1,40.399002493765586,1.3722194513715704,-2.8,15.886604938271613,9.265,-8.50155462184874,-6.800000000000001,550.26,THC
355,2010-01-04,2020-11-17,3970 days,387,1,35.14211886304909,1.4180620155038768,-4.12,20.85176470588235,10.415,-9.148199999999996,-8.25,548.79,EXAS
776,2010-01-06,2020-12-21,4002 days,408,1,36.27450980392157,1.3437009803921576,-2.12,11.867499999999998,6.535,-4.664710424710427,-3.93,548.2300000000001,OXY
492,2010-01-08,2020-10-13,3931 days,353,1,30.59490084985836,1.543852691218132,-4.98,23.66314814814814,10.51,-8.24032786885245,-7.535,544.9799999999999,HZO
226,2010-01-04,2020-12-18,4001 days,436,1,38.30275229357798,1.2475458715596335,-1.845,10.740419161676643,5.27,-4.64579925650558,-4.14,543.93,COP
466,2010-01-04,2020-12-21,4004 days,342,1,39.473684210526315,1.5821637426900599,-2.59,14.591259259259255,11.14,-6.9355339805825285,-6.8149999999999995,541.0999999999999,HLIT
509,2010-01-05,2020-11-10,3962 days,498,1,32.1285140562249,1.08198795180723,-3.04,14.916374999999997,9.665,-5.483056379821959,-4.87,538.83,IMKTA
357,2010-01-12,2020-12-14,3989 days,381,1,30.183727034120732,1.4004461942257205,-6.72,27.419217391304358,14.1,-9.922878787878785,-9.379999999999999,533.57,EXEL
319,2010-02-10,2020-11-24,3940 days,362,1,38.950276243093924,1.4727348066298345,-1.97,11.267163120567377,6.24,-4.7979090909090925,-4.205,533.13,EBAY
436,2010-01-07,2020-11-30,3980 days,404,1,40.099009900990104,1.3170544554455434,-2.355,11.87339506172839,7.09,-5.773443983402494,-4.48,532.09,GPS
250,2010-02-01,2020-12-18,3973 days,368,1,36.41304347826087,1.4399184782608685,-1.87,11.407164179104475,6.775,-4.286137339055794,-4.14,529.8900000000001,CSGP
1076,2010-01-11,2020-10-05,3920 days,400,1,36.25,1.3170749999999996,-2.37,13.09489655172414,4.5,-5.380117647058821,-4.22,526.8300000000002,WBS
559,2010-01-14,2020-12-21,3994 days,346,1,37.861271676300575,1.5119364161849707,-2.615,14.089923664122136,11.68,-6.238915094339623,-5.890000000000001,523.1299999999999,KFRC
885,2010-01-05,2020-11-09,3961 days,348,1,36.7816091954023,1.4980459770114944,-2.965,14.884218750000004,8.51,-6.290272727272727,-5.38,521.3199999999999,SBH
240,2010-01-27,2020-11-24,3954 days,369,1,30.62330623306233,1.4008943089430907,-5.9,31.00761061946903,10.93,-11.759566929133861,-10.105,516.9300000000001,CRK
1096,2010-01-29,2020-10-02,3899 days,381,1,37.270341207349084,1.3455905511811026,-1.86,12.393802816901403,7.32,-5.240546218487394,-4.470000000000001,512.6700000000001,WSFS
906,2010-01-05,2020-12-02,3984 days,428,1,41.58878504672897,1.1963551401869155,-1.03,8.032584269662927,6.305,-3.6857831325301182,-3.33,512.04,SHW
324,2010-01-19,2020-11-05,3943 days,409,1,39.60880195599022,1.2423471882640595,-1.61,11.853148148148149,7.265000000000001,-5.716963562753036,-4.75,508.11999999999983,EEFT
1086,2010-01-21,2020-11-24,3960 days,416,1,39.18269230769231,1.219350961538461,-1.6949999999999998,11.054785276073618,6.66,-5.117312252964429,-4.51,507.25,WHR
103,2010-01-07,2020-11-30,3980 days,362,1,36.187845303867405,1.3950828729281746,-2.615,13.978015267175582,5.65,-5.740692640692641,-4.51,505.0200000000001,BANR
666,2010-01-20,2020-11-05,3942 days,399,1,40.852130325814535,1.2558646616541354,-2.55,13.456932515337426,10.85,-7.171144067796612,-6.195,501.09000000000003,MOD
875,2010-01-15,2020-10-28,3939 days,340,1,40.0,1.472029411764706,-1.8599999999999999,14.077647058823535,8.83,-6.931715686274507,-5.145,500.49,RUTH
605,2010-01-14,2020-10-22,3934 days,360,1,36.388888888888886,1.382277777777777,-3.58,16.68335877862596,10.09,-7.4685840707964575,-6.9,497.62,LQDT
752,2010-01-04,2020-12-14,3997 days,395,1,40.0,1.2273417721518989,-2.29,12.60329113924051,8.495000000000001,-6.383559322033902,-5.135,484.79999999999995,OI
610,2010-02-02,2020-12-02,3956 days,346,1,34.68208092485549,1.3941907514450862,-3.49,17.199416666666664,8.280000000000001,-7.092107623318383,-6.1,482.3900000000001,LUB
915,2010-01-07,2020-12-29,4009 days,353,1,37.960339943342774,1.3616430594900846,-1.94,11.885597014925375,6.529999999999999,-5.077671232876713,-4.58,480.65999999999997,SLM
52,2010-01-20,2020-12-14,3981 days,357,1,35.01400560224089,1.3411204481792716,-2.82,15.071679999999997,7.19,-6.056810344827585,-5.62,478.78,ALXN
688,2010-01-05,2020-11-09,3961 days,385,1,36.103896103896105,1.2396623376623375,-3.43,17.080287769784174,12.81,-7.742408163265302,-7.35,477.27,MTW
721,2010-01-08,2020-11-04,3953 days,382,1,42.40837696335078,1.2490575916230373,-1.62,10.151913580246912,5.71,-5.306681818181819,-4.64,477.13999999999993,NP
622,2010-01-14,2020-11-06,3949 days,468,1,41.02564102564102,1.0120512820512828,-1.415,9.227083333333335,5.76,-4.719854545454546,-4.04,473.63999999999993,MAR
102,2010-01-06,2020-11-09,3960 days,406,1,38.91625615763547,1.16448275862069,-1.9,10.894810126582279,6.79,-5.055060728744943,-4.41,472.78,BAC
1068,2010-01-08,2020-12-14,3993 days,428,1,33.64485981308411,1.0985514018691565,-3.12,15.437638888888891,7.29,-6.193780918727914,-5.66,470.1799999999999,VSH
222,2010-01-07,2020-11-11,3961 days,391,1,39.38618925831202,1.2005626598465484,-1.5,10.633051948051948,6.83,-4.92856540084388,-3.93,469.41999999999996,COKE
284,2010-01-12,2020-09-23,3907 days,366,1,38.79781420765027,1.2746721311475417,-2.625,15.114999999999997,9.385,-7.5327354260089665,-6.26,466.53,DDS
663,2010-01-22,2020-12-14,3979 days,352,1,39.77272727272727,1.319403409090909,-2.4050000000000002,11.636499999999998,8.025,-5.519810426540283,-5.13,464.42999999999995,MMSI
588,2010-01-12,2020-12-17,3992 days,370,1,40.27027027027027,1.252540540540541,-1.9649999999999999,11.021744966442952,8.33,-5.3339366515837074,-4.7,463.44000000000005,LHCG
6,2010-01-04,2020-11-19,3972 days,403,1,46.40198511166253,1.14655086848635,-0.68,6.94770053475935,4.05,-3.8757407407407434,-3.5250000000000004,462.06000000000006,ABC
973,2010-01-04,2020-11-09,3962 days,426,1,42.48826291079813,1.0807511737089188,-1.2149999999999999,7.830220994475139,5.8,-3.905591836734696,-3.42,460.3999999999999,TFX
871,2010-01-08,2020-11-23,3972 days,362,1,33.42541436464088,1.2682320441988952,-3.95,19.731239669421488,10.45,-8.034916666666664,-6.995,459.09999999999985,RRC
522,2010-01-08,2020-10-27,3945 days,359,1,33.70473537604457,1.2738440111420601,-2.85,14.279256198347111,7.22,-5.338151260504202,-4.77,457.3100000000001,IOSP
947,2010-01-04,2020-12-01,3984 days,386,1,38.60103626943005,1.17961139896373,-2.515,13.278926174496648,8.65,-6.454364406779664,-5.625,455.3299999999999,SWKS
328,2010-01-29,2020-11-09,3937 days,331,1,29.909365558912388,1.367854984894259,-5.92,28.413030303030308,14.1,-10.172974137931037,-9.54,452.75999999999976,EGY
558,2010-01-22,2020-12-17,3982 days,379,1,37.46701846965699,1.1942216358839053,-2.41,11.911971830985912,5.97,-5.227383966244728,-4.74,452.6099999999999,KEX
279,2010-01-04,2020-09-23,3915 days,363,1,39.66942148760331,1.2428374655647378,-1.77,11.353263888888883,7.14,-5.405114155251138,-4.74,451.15000000000003,DAR
806,2010-01-07,2020-11-09,3959 days,390,1,34.1025641025641,1.155102564102564,-3.115,15.928646616541352,7.73,-6.49035019455253,-5.78,450.49,PLCE
108,2010-01-04,2020-10-05,3927 days,404,1,35.89108910891089,1.113638613861387,-2.98,14.955999999999996,9.43,-6.635945945945943,-5.57,449.91,BC
99,2010-02-12,2020-12-16,3960 days,396,1,41.91919191919192,1.1353535353535353,-1.16,7.528313253012047,5.015000000000001,-3.478695652173913,-2.965,449.6000000000001,AZO
441,2010-01-05,2020-12-21,4003 days,421,1,33.729216152019006,1.0589786223277915,-3.32,15.888239436619722,5.890000000000001,-6.511870503597124,-5.775,445.8299999999999,GT
294,2010-02-09,2020-12-24,3971 days,385,1,34.54545454545455,1.1497922077922085,-3.25,16.8872932330827,10.33,-7.156111111111109,-6.005,442.66999999999996,DIN
602,2010-01-22,2020-12-09,3974 days,432,1,40.74074074074074,1.0193055555555572,-1.41,8.419715909090904,6.06,-4.068476562500002,-3.625,440.34000000000003,LOW
301,2010-01-07,2020-12-07,3987 days,380,1,31.842105263157894,1.1543421052631568,-3.105,15.927603305785123,8.83,-5.747451737451733,-4.95,438.6500000000002,DKS
178,2010-01-07,2020-10-06,3925 days,379,1,42.21635883905013,1.145778364116094,-1.26,8.512124999999997,4.975,-4.294861111111111,-3.59,434.25,CFR
768,2010-02-11,2020-12-24,3969 days,364,1,43.956043956043956,1.192664835164835,-1.105,8.200000000000005,7.04,-4.32448275862069,-3.76,434.13,ORLY
435,2010-01-08,2020-11-09,3958 days,423,1,39.00709219858156,1.020094562647755,-1.85,9.642060606060607,5.43,-4.49395348837209,-3.75,431.5,GPN
474,2010-01-07,2020-12-09,3989 days,384,1,35.15625,1.1221354166666664,-5.18,22.021703703703707,12.62,-10.333455284552848,-9.094999999999999,430.89999999999986,HOV
408,2010-01-28,2020-12-18,3977 days,288,1,39.58333333333333,1.494513888888888,-4.13,20.182456140350876,13.195,-11.002235294117648,-9.61,430.41999999999985,FTEK
318,2010-01-20,2020-10-28,3934 days,351,1,29.629629629629626,1.2211965811965813,-2.88,16.648846153846158,5.79,-5.3395081967213125,-4.640000000000001,428.64000000000004,EAT
1116,2010-01-27,2020-09-28,3897 days,405,1,44.19753086419753,1.0513580246913585,-1.3,8.869162011173186,7.54,-5.163466666666664,-4.26,425.8,ZBRA
287,2010-01-21,2020-10-21,3926 days,422,1,37.91469194312796,1.0071563981042657,-1.955,10.099125,5.855,-4.545190839694654,-4.02,425.02,DFS
786,2010-01-11,2020-10-28,3943 days,358,1,38.547486033519554,1.1859497206703917,-3.28,15.155507246376812,11.535,-7.64628440366972,-6.449999999999999,424.57000000000005,PDFS
471,2010-01-06,2020-12-28,4009 days,361,1,40.99722991689751,1.1701108033241003,-1.3,9.157027027027022,6.195,-4.379483568075117,-3.89,422.4100000000001,HOLX
844,2010-01-08,2020-10-21,3939 days,352,1,36.64772727272727,1.1945454545454544,-2.84,14.309224806201547,10.72,-6.391973094170404,-5.62,420.48,RCII
958,2010-01-05,2020-10-01,3922 days,396,1,36.61616161616162,1.055606060606058,-3.9800000000000004,17.512965517241394,8.99,-8.519518072289147,-7.53,418.0200000000001,TA
125,2010-01-08,2020-12-21,4000 days,392,1,38.01020408163265,1.0617346938775516,-2.67,13.452885906040263,7.99,-6.536131687242796,-5.63,416.2,BJRI
665,2010-02-04,2020-12-24,3976 days,466,1,45.06437768240343,0.8719313304721026,-0.545,5.785523809523813,4.154999999999999,-3.158749999999998,-2.715,406.32,MO
2,2010-01-11,2020-11-06,3952 days,362,1,36.46408839779006,1.120828729281767,-3.005,12.874015151515144,8.370000000000001,-5.6244782608695685,-5.3149999999999995,405.74000000000007,AAON
527,2010-01-04,2020-12-18,4001 days,394,1,39.59390862944163,1.0207106598984772,-2.66,14.193974358974351,8.635000000000002,-7.64599156118143,-6.79,402.16,IRBT
26,2010-02-04,2020-10-19,3910 days,423,1,41.60756501182033,0.9345862884160754,-1.91,11.423522727272724,7.525,-6.5658943089430934,-4.92,395.3299999999998,AEL
608,2010-01-15,2020-10-01,3912 days,337,1,34.42136498516321,1.1702077151335317,-3.72,16.94405172413793,8.745000000000001,-7.240322580645159,-6.86,394.35999999999996,LSCC
860,2010-01-19,2020-11-05,3943 days,300,1,39.0,1.3116333333333332,-2.205,12.653162393162393,6.96,-6.038499999999999,-5.095000000000001,393.49,RLH
285,2010-01-08,2020-12-03,3982 days,374,1,36.63101604278075,1.0520053475935816,-1.815,10.57386861313869,4.06,-4.490085106382978,-3.94,393.44999999999993,DE
613,2010-01-05,2020-10-22,3943 days,395,1,34.43037974683544,0.994734177215191,-2.63,14.04213235294117,7.885,-5.856409266409266,-5.38,392.91999999999985,LVS
142,2010-02-16,2020-12-15,3955 days,402,1,42.039800995024876,0.9516417910447764,-1.0950000000000002,6.606568047337278,4.49,-3.150000000000001,-2.98,382.56,BRO
376,2010-01-21,2020-12-18,3984 days,411,1,35.27980535279806,0.9202433090024328,-2.04,10.67365517241379,5.26,-4.396466165413529,-3.82,378.22,FDX
722,2010-01-04,2020-10-05,3927 days,404,1,38.86138613861386,0.9338861386138624,-2.09,10.71503184713376,7.36,-5.283279352226718,-4.63,377.29,NPO
1025,2010-01-25,2020-11-16,3948 days,387,1,42.63565891472868,0.9601808785529712,-1.98,10.24781818181818,7.71,-5.9427927927927895,-5.3149999999999995,371.59000000000003,UFS
624,2010-02-04,2020-11-06,3928 days,397,1,37.27959697732997,0.9213602015113358,-2.68,11.66831081081081,7.72,-5.466385542168676,-5.03,365.78,MASI
214,2010-01-22,2020-10-05,3909 days,381,1,44.09448818897638,0.9551181102362198,-0.93,7.541666666666665,5.635,-4.259905660377358,-3.835,363.90000000000003,CNMD
477,2010-01-14,2020-10-28,3940 days,386,1,38.34196891191709,0.9345077720207259,-2.275,11.738851351351352,6.095,-5.784159663865541,-4.71,360.72,HRB
1016,2010-01-05,2020-10-28,3949 days,402,1,44.02985074626866,0.8920646766169151,-0.97,7.255480225988698,5.52,-4.113822222222223,-3.87,358.61,TYL
1010,2010-01-11,2020-11-05,3951 days,382,1,37.17277486910995,0.9358376963350789,-2.77,12.821478873239434,9.605,-6.096500000000001,-5.42,357.49,TTWO
620,2010-01-11,2020-11-27,3973 days,411,1,39.17274939172749,0.8489294403892941,-1.82,10.415031055900618,8.11,-5.311639999999998,-4.855,348.90999999999997,MANH
872,2010-01-19,2020-12-14,3982 days,381,1,40.15748031496063,0.9098162729658785,-2.71,14.909346405228758,10.74,-8.484605263157897,-6.005,346.64,RRGB
1088,2010-01-20,2020-12-28,3995 days,425,1,41.17647058823529,0.8044941176470584,-1.89,10.354685714285718,6.66,-5.880640000000003,-5.300000000000001,341.91,WLK
544,2010-01-05,2020-10-27,3948 days,410,1,38.78048780487805,0.8191707317073168,-1.81,9.807672955974843,7.21,-4.874741035856572,-4.42,335.86,JLL
95,2010-01-04,2020-12-01,3984 days,375,1,38.4,0.8955466666666666,-3.2,14.904722222222224,10.08,-7.9405701754386016,-6.975,335.83,AXL
715,2010-01-04,2020-11-09,3962 days,363,1,34.710743801652896,0.9220661157024791,-4.17,19.65039682539683,13.21,-9.111659574468085,-8.03,334.71000000000004,NL
818,2010-01-21,2020-10-08,3913 days,348,1,34.195402298850574,0.9593678160919548,-3.065,14.622689075630255,7.86,-6.140786026200872,-5.12,333.86000000000007,POWL
635,2010-01-22,2020-11-06,3941 days,405,1,42.96296296296296,0.8228148148148158,-1.31,8.247758620689655,5.49,-4.770000000000001,-4.06,333.23999999999995,MD
484,2010-02-11,2020-09-23,3877 days,361,1,38.504155124653735,0.9190304709141269,-1.91,10.266115107913668,7.31,-4.955746606334845,-4.38,331.77000000000004,HTH
399,2010-01-05,2020-11-04,3956 days,400,1,37.5,0.8225750000000001,-1.9649999999999999,8.901200000000001,5.57,-4.057056451612901,-3.74,329.03,FNF
615,2010-01-04,2020-11-09,3962 days,365,1,36.71232876712329,0.8950958904109593,-2.72,12.163880597014927,6.84,-5.641774891774894,-4.68,326.7099999999998,LYV
534,2010-01-19,2020-12-21,3989 days,390,1,31.538461538461537,0.8220256410256435,-3.385,18.745609756097565,6.24,-7.434906367041201,-5.85,320.5899999999999,IVC
8,2010-01-05,2020-11-30,3982 days,374,1,32.62032085561498,0.8403475935828887,-3.325,15.13516393442623,6.775,-6.104382470119519,-5.76,314.29,ABG
828,2010-02-11,2020-10-30,3914 days,367,1,41.41689373297003,0.8542506811989103,-1.58,9.382039473684213,7.050000000000001,-5.174697674418606,-4.41,313.50999999999993,PSMT
995,2010-01-04,2020-12-14,3997 days,393,1,39.18575063613232,0.7897201017811716,-2.59,12.624285714285715,9.7,-6.83589958158996,-6.41,310.35999999999996,TREX
1038,2010-01-08,2020-12-30,4009 days,386,1,35.751295336787564,0.8012435233160625,-1.395,7.755579710144928,2.7199999999999998,-3.0685080645161302,-2.6399999999999997,309.28000000000003,UPS
1117,2010-01-06,2020-10-05,3925 days,405,1,32.098765432098766,0.7540493827160496,-2.75,13.066923076923079,5.59,-5.066581818181815,-4.53,305.3900000000001,ZION
339,2010-01-22,2020-12-21,3986 days,425,1,35.76470588235294,0.7132705882352947,-2.27,10.76203947368421,7.16,-4.8816483516483515,-4.58,303.14000000000004,ENS
980,2010-01-25,2020-11-17,3949 days,401,1,34.413965087281795,0.7532418952618468,-2.78,13.151594202898547,7.33,-5.774312977099242,-4.905,302.04999999999995,THO
853,2010-01-12,2020-11-24,3969 days,368,1,43.47826086956522,0.817146739130435,-1.83,11.380187500000002,8.205,-7.415219512195125,-6.33,300.71,RGEN
327,2010-01-12,2020-11-30,3975 days,314,1,41.082802547770704,0.9559554140127383,-2.205,10.100930232558136,7.64,-5.42081081081081,-4.85,300.17000000000013,EGOV
219,2010-01-04,2020-11-24,3977 days,361,1,33.51800554016621,0.8236288088642653,-3.29,14.210743801652894,5.75,-5.925708333333332,-5.25,297.33000000000004,COG
959,2010-01-04,2020-12-21,4004 days,326,1,33.74233128834356,0.9070552147239267,-3.785,17.506545454545453,12.465,-7.581488372093021,-6.3,295.70000000000005,TAST
1060,2010-01-21,2020-10-21,3926 days,365,1,34.794520547945204,0.8072876712328761,-4.44,20.28307086614173,11.4,-9.666483050847457,-7.825,294.65999999999997,VNDA
1045,2010-01-26,2020-11-09,3940 days,295,1,35.59322033898305,0.9946779661016948,-3.52,18.05171428571429,9.7,-8.521276595744684,-6.795,293.43,UTI
1092,2010-01-05,2020-12-14,3996 days,367,1,32.42506811989101,0.7962125340599453,-4.21,17.89159663865546,12.85,-7.406814516129033,-6.585,292.2099999999999,WNC
500,2010-01-06,2020-12-21,4002 days,365,1,36.16438356164384,0.799013698630136,-3.05,20.1315909090909,8.265,-10.19711206896552,-6.9399999999999995,291.64000000000004,ICON
325,2010-01-06,2020-11-11,3962 days,417,1,41.726618705035975,0.6979136690647484,-1.01,6.8348850574712605,5.234999999999999,-3.7117355371900826,-3.25,291.03000000000003,EFX
720,2010-01-04,2020-12-21,4004 days,406,1,33.743842364532014,0.7111330049261085,-3.17,14.305985401459859,7.1,-6.212639405204463,-5.37,288.7199999999999,NOV
144,2010-01-05,2020-12-10,3992 days,427,1,36.53395784543326,0.6755035128805615,-2.48,10.929615384615387,6.925000000000001,-5.227232472324726,-4.79,288.44,BWA
15,2010-01-05,2020-12-02,3984 days,363,1,30.853994490358126,0.7915977961432509,-4.86,23.980714285714274,11.74,-9.632489959839356,-7.57,287.3499999999999,ACOR
252,2010-01-28,2020-12-04,3963 days,335,1,35.82089552238806,0.8407164179104497,-3.92,16.578500000000002,9.605,-7.943162790697674,-7.54,281.64,CSII
1021,2010-01-08,2020-10-08,3926 days,382,1,42.67015706806283,0.7349214659685865,-1.53,10.478773006134968,7.06,-6.577419354838709,-5.94,280.74,UEIC
737,2010-01-27,2020-12-17,3977 days,312,1,37.5,0.8754166666666655,-1.9899999999999998,10.3325641025641,8.2,-4.798871794871796,-4.36,273.13,NVR
727,2010-01-12,2020-10-26,3940 days,431,1,38.2830626450116,0.6241763341067285,-2.46,10.106121212121213,5.04,-5.2574812030075195,-4.77,269.0199999999999,NTAP
98,2010-01-06,2020-12-10,3991 days,408,1,36.51960784313725,0.6539215686274497,-2.575,12.444496644295304,8.72,-6.15282945736434,-5.4350000000000005,266.8,AYI
390,2010-01-06,2020-12-18,3999 days,376,1,35.638297872340424,0.702367021276596,-2.7350000000000003,12.606268656716423,9.545,-5.889049586776858,-5.275,264.09,FL
119,2010-01-04,2020-12-23,4006 days,393,1,33.587786259541986,0.6701781170483452,-3.16,13.510303030303028,8.145,-5.846076923076923,-5.390000000000001,263.38,BGCP
421,2010-01-04,2020-12-17,4000 days,415,1,39.036144578313255,0.6269638554216863,-2.58,12.619876543209868,8.205,-7.052292490118582,-5.9,260.19,GHL
832,2010-01-04,2020-12-22,4005 days,388,1,40.4639175257732,0.6643041237113397,-2.3049999999999997,10.605031847133757,6.78,-6.091948051948056,-5.52,257.75,PXD
143,2010-01-06,2020-11-09,3960 days,341,1,35.77712609970675,0.7553079178885632,-2.41,10.767049180327874,8.145,-4.888981481481483,-4.725,257.55999999999995,BSX
912,2010-01-13,2020-12-04,3978 days,401,1,37.1571072319202,0.6323192019950123,-3.57,15.155100671140938,9.49,-7.954563492063491,-7.4,253.56000000000003,SKX
1098,2010-01-22,2020-12-18,3983 days,441,1,45.57823129251701,0.572312925170068,-0.79,5.736467661691542,4.15,-3.7683682008368224,-3.49,252.39,WST
735,2010-01-21,2020-11-25,3961 days,318,1,32.075471698113205,0.7923584905660386,-6.960000000000001,29.94176470588234,16.525,-12.972638888888888,-10.86,251.96999999999994,NVAX
827,2010-01-05,2020-11-09,3961 days,414,1,39.130434782608695,0.6047101449275357,-1.98,9.62475308641975,5.869999999999999,-5.193888888888888,-4.5649999999999995,250.35000000000002,PRU
903,2010-01-04,2020-12-10,3993 days,346,1,35.54913294797688,0.7067919075144498,-5.15,21.8339024390244,13.08,-10.946278026905832,-10.35,244.54999999999995,SGMO
689,2010-01-21,2020-12-14,3980 days,439,1,37.58542141230068,0.5543280182232333,-1.94,9.260121212121211,6.06,-4.688211678832116,-4.465,243.35,MTX
105,2010-01-07,2020-11-24,3974 days,413,1,35.351089588377725,0.5803631961259074,-2.61,13.140136986301362,5.09,-6.287528089887644,-4.77,239.69000000000005,BBBY
868,2010-01-05,2020-11-24,3976 days,424,1,37.735849056603776,0.5646698113207541,-1.4649999999999999,7.315062500000002,4.27,-3.5264772727272726,-3.16,239.42000000000007,ROP
359,2010-01-04,2020-11-24,3977 days,381,1,39.63254593175853,0.6282677165354331,-1.62,9.709403973509932,6.14,-5.333695652173914,-5.05,239.37000000000003,EXP
299,2010-01-12,2020-12-14,3989 days,387,1,35.917312661498705,0.6108010335917308,-2.44,11.084244604316545,6.94,-5.259395161290322,-4.845,236.38000000000005,DISH
491,2010-01-04,2020-12-16,3999 days,365,1,36.986301369863014,0.6469041095890413,-1.81,10.004666666666665,5.55,-4.845695652173913,-4.175000000000001,236.12000000000003,HXL
607,2010-02-04,2020-12-15,3967 days,367,1,33.5149863760218,0.6425340599455038,-4.25,17.504227642276426,7.94,-7.857418032786886,-7.045,235.81000000000006,LRN
756,2010-01-04,2020-08-27,3888 days,416,1,39.42307692307692,0.5651682692307698,-2.575,11.197012195121951,8.129999999999999,-6.353968253968252,-5.220000000000001,235.11000000000007,OLN
566,2010-01-13,2020-12-21,3995 days,393,1,35.36895674300254,0.5896183206106872,-2.5,11.816978417266183,5.75,-5.643360000000004,-4.95,231.72000000000014,KNL
1067,2010-01-15,2020-11-09,3951 days,364,1,34.34065934065934,0.6268131868131874,-2.925,12.136240000000003,5.83,-5.392761506276149,-4.8,228.15999999999997,VSAT
1006,2010-01-04,2020-12-09,3992 days,392,1,37.755102040816325,0.5813520408163267,-1.71,8.895743243243244,5.970000000000001,-4.461803278688524,-3.97,227.89,TTEK
517,2010-01-11,2020-12-16,3992 days,362,1,35.91160220994475,0.6243093922651932,-5.119999999999999,21.035384615384608,13.469999999999999,-10.812931034482755,-9.355,225.9999999999999,INSM
1026,2010-01-21,2020-12-21,3987 days,385,1,37.66233766233766,0.586909090909091,-1.5,7.70510344827586,3.5,-3.713666666666666,-3.365,225.96,UGI
129,2010-01-21,2020-11-05,3941 days,392,1,38.52040816326531,0.5742602040816324,-3.1950000000000003,14.604966887417213,8.52,-8.320336134453784,-7.46,225.11,BLDR
943,2010-01-14,2020-11-11,3954 days,352,1,38.63636363636363,0.6377840909090903,-3.71,14.398308823529408,8.76,-8.139295774647891,-7.26,224.49999999999997,STRL
1090,2010-01-04,2020-12-18,4001 days,416,1,38.94230769230769,0.5363942307692302,-1.83,9.931543209876548,6.215,-5.455787401574805,-4.14,223.13999999999993,WMB
137,2010-02-03,2020-11-30,3953 days,359,1,36.211699164345404,0.6157660167130918,-2.43,11.93661538461539,6.985,-5.810917030567685,-4.48,221.06000000000006,BPOP
659,2010-01-21,2020-12-14,3980 days,357,1,40.61624649859944,0.6162745098039215,-1.55,8.557517241379308,6.51,-4.815235849056601,-4.27,220.00999999999996,MLM
422,2010-01-21,2020-11-24,3960 days,331,1,32.62839879154079,0.6596978851963748,-4.44,18.75444444444445,11.16,-8.21418181818182,-7.775,218.36000000000007,GIFI
375,2010-01-21,2020-12-21,3987 days,440,1,40.0,0.49502272727272695,-1.545,7.394829545454547,5.035,-4.104848484848485,-3.84,217.81000000000006,FDS
463,2010-01-15,2020-12-16,3988 days,391,1,38.107416879795394,0.5521483375959079,-1.89,8.749194630872486,4.6,-4.513443983402488,-3.91,215.89,HI
923,2010-01-04,2020-11-06,3959 days,449,1,37.639198218262806,0.4803340757238313,-1.94,9.181065088757398,5.09,-4.771178571428569,-4.27,215.66999999999996,SNX
1093,2010-01-13,2020-10-28,3941 days,417,1,41.726618705035975,0.5080575539568343,-1.05,5.644885057471263,3.145,-3.170164609053497,-2.76,211.85999999999996,WRB
847,2010-01-05,2020-10-20,3941 days,380,1,36.578947368421055,0.5567894736842104,-3.31,13.256187050359715,7.01,-6.795958333333339,-6.17,211.57999999999996,REGN
